person_age,annual_inc,home_ownership,employment_length,loan_intent,loan_grade,loan_amt,interest_rate,target_flag,income_ratio,employment_type,residence_type,credit_score,monthly_income,loan_status_final,repayment_flag,last_payment_status,random_score_1,random_score_2,duplicate_feature
24,86400.0,MORTGAGE,8.0,PERSONAL,C,16200.0,,0,0.19,Self-employed,Rural,734.0,9600.0,-0.0006645212366792693,-0.034444699982962894,100,24.09966234577362,906,24
31,250000.0,MORTGAGE,14.0,PERSONAL,D,12000.0,14.09,0,0.05,self_emp,URBAN,542.0,10080.0,-0.012688487805472793,0.05008467383876017,100,81.76534936674848,233,31
27,42504.0,RENT,2.0,PERSONAL,B,7200.0,10.59,0,0.17,employed,RURAL,884.0,6720.0,0.007376592548635928,0.010385351829762949,100,62.38107643167533,611,27
30,,MORTGAGE,0.0,HOMEIMPROVEMENT,B,4000.0,11.12,0,0.07,employed,RURAL,630.0,8580.0,0.001158667794010879,-0.06470386697515954,100,20.793834447901716,171,30
26,76000.0,RENT,6.0,DEBTCONSOLIDATION,C,15000.0,,0,0.2,Employed,RURAL,734.0,4440.0,-0.007760573868428163,-0.05111508208775311,100,41.612812897435845,156,26
21,65004.0,MORTGAGE,5.0,MEDICAL,A,1500.0,7.88,0,0.02,Employed,RURAL,624.0,18000.0,0.0011953513030490291,0.04929934441481202,100,60.277735696451394,266,21
29,,RENT,0.0,PERSONAL,C,5400.0,14.79,0,0.07,Employed,URBAN,501.0,1500.0,-0.006071467087272591,-0.05499624182753796,100,31.104588793238676,717,29
25,80000.0,MORTGAGE,5.0,EDUCATION,B,25000.0,10.36,0,0.31,employed,URBAN,806.0,1500.0,-0.007837601693701695,-0.05710695023135586,100,33.6197408906027,534,25
22,38400.0,MORTGAGE,0.0,PERSONAL,A,1000.0,5.79,0,0.03,Employed,Urban,523.0,1500.0,0.00782877553188772,-0.05553920420108949,100,83.71813703234824,144,22
22,80000.0,RENT,,EDUCATION,A,6000.0,,0,0.07,self_emp,RURAL,695.0,6720.0,-0.00021272849631094772,0.05091047634452661,100,53.294093242183,72,22
29,59000.0,RENT,3.0,EDUCATION,A,6000.0,7.88,0,0.1,Employed,Rural,750.0,3000.0,0.0014433733724970336,0.03223025910143231,100,89.64107553091026,761,29
23,28800.0,RENT,4.0,MEDICAL,A,7000.0,,0,0.24,employed,Rural,651.0,6000.0,-8.39801733434336e-05,-0.038882193118364966,100,73.66820029963394,980,23
27,82000.0,MORTGAGE,11.0,VENTURE,A,10000.0,7.51,0,0.12,Self-employed,Rural,,6540.0,-0.007995016584556943,-0.0969284575510885,100,55.94734470181491,567,27
27,72000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,24000.0,,0,0.33,Employed,RURAL,725.0,1680.0,0.008625047333686433,0.023624569073278933,100,69.77932974068682,448,27
27,90000.0,RENT,11.0,PERSONAL,B,16000.0,,0,0.18,employed,Rural,582.0,2940.0,0.003535658378908127,-0.0623115762122845,100,54.08848315285244,861,27
22,26880.0,RENT,2.0,DEBTCONSOLIDATION,B,1600.0,11.12,0,0.06,employed,Urban,592.0,5580.0,-0.0026305633788955163,-0.026164970643275404,100,83.19758503177796,369,22
30,42000.0,RENT,2.0,MEDICAL,B,5000.0,,0,0.12,self_emp,RURAL,724.0,4920.0,-0.004877780315085419,-0.022935496665051323,100,30.0837129868071,882,30
22,55000.0,MORTGAGE,7.0,MEDICAL,B,13500.0,9.67,0,0.25,employed,Rural,899.0,6000.0,0.008411309417668085,0.06406986590090595,100,6.547913314741116,372,22
25,57000.0,RENT,3.0,MEDICAL,A,6850.0,,0,0.12,self_emp,RURAL,884.0,7200.0,-0.0015048631615010625,-0.025063962925894762,100,63.36205287851278,949,25
31,20000.0,RENT,,EDUCATION,C,,12.53,0,0.13,employed,RURAL,812.0,4920.0,-0.0038456976697432365,-0.021908673670640103,100,76.52538682911644,414,31
24,58000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2200.0,7.4,0,0.04,Employed,URBAN,564.0,26100.0,0.0076920464888916,-0.04913200734029202,100,1.1060523435591163,828,24
25,30000.0,OWN,9.0,VENTURE,A,10000.0,,0,0.33,Self-employed,Rural,745.0,3660.0,-0.016105532012460403,-0.051515062266971834,100,67.33782483249342,636,25
29,63755.0,MORTGAGE,14.0,MEDICAL,C,,,0,0.05,Employed,URBAN,636.0,6720.0,-0.0035540890558047257,0.015436416376545282,100,2.0727784302182473,728,29
21,24000.0,RENT,,MEDICAL,B,6000.0,11.36,0,0.25,Employed,Urban,608.0,17640.0,0.01070582669675764,-0.001319447686201554,100,77.47860166079458,770,21
26,35000.0,MORTGAGE,1.0,EDUCATION,D,5000.0,14.42,0,0.14,Employed,Urban,537.0,12240.0,-0.001682167721032581,0.03812582902697632,100,70.31051406315949,802,26
32,61200.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,,6.99,0,0.25,Self-employed,Rural,860.0,12240.0,0.010867689645371948,-0.010482943829875172,100,50.6324405975447,789,32
25,60500.0,OWN,6.0,PERSONAL,B,,12.42,0,0.28,employed,RURAL,710.0,4020.0,0.008923296533971701,0.03828764700388915,100,71.51078630502681,290,25
26,51000.0,MORTGAGE,,VENTURE,A,12000.0,6.17,0,0.24,Employed,Urban,626.0,5580.0,-0.0044005877303992195,-0.01860537955025481,100,5.7195308356959735,288,26
29,46000.0,MORTGAGE,3.0,VENTURE,B,6000.0,11.49,0,0.13,self_emp,Urban,809.0,2580.0,-0.0013039355220383637,-0.07197951992105267,100,83.21893673215473,926,29
23,60000.0,MORTGAGE,7.0,PERSONAL,C,2000.0,15.23,0,0.03,employed,Urban,841.0,7800.0,0.009047639017290136,0.04237734944450935,100,20.122618790513425,320,23
42,52800.0,RENT,3.0,EDUCATION,B,5600.0,10.99,0,0.11,self_emp,URBAN,,6660.0,-0.0008805012531494117,0.003344328001339188,100,48.679942474079986,787,42
23,78000.0,RENT,3.0,VENTURE,B,,11.58,0,0.26,Self-employed,URBAN,748.0,17520.0,-0.0005354565229242677,-0.03132568779989547,100,77.71235330411236,798,23
37,74568.0,RENT,0.0,VENTURE,C,6000.0,14.26,0,0.08,self_emp,Rural,718.0,5160.0,0.0026768369453385133,-0.04862508591744475,100,19.29910704002514,186,37
27,,RENT,1.0,VENTURE,B,3000.0,11.48,0,0.08,self_emp,Rural,854.0,4680.0,0.010675661206579564,0.01695828275657569,100,66.31079606327435,283,27
38,150000.0,MORTGAGE,5.0,MEDICAL,B,12000.0,11.14,0,0.08,employed,Rural,634.0,4920.0,0.006933867037990184,-0.16969572565833194,100,41.27717413120384,272,38
46,40000.0,MORTGAGE,8.0,EDUCATION,A,12000.0,6.91,0,0.3,Self-employed,URBAN,641.0,3900.0,-0.010786692760638917,0.06491723880811344,100,29.88636230562436,537,46
33,130000.0,MORTGAGE,9.0,PERSONAL,D,25000.0,15.33,0,0.19,self_emp,Rural,839.0,2640.0,-0.002748334065482569,0.05160080467704381,100,62.1423222473238,118,33
35,165996.0,RENT,1.0,DEBTCONSOLIDATION,A,,5.42,0,0.04,Employed,Urban,771.0,4860.0,0.014184850326034728,0.07941264550338935,100,78.97785719189427,856,35
24,75000.0,RENT,8.0,EDUCATION,B,17000.0,9.33,0,0.23,Self-employed,RURAL,704.0,5100.0,-0.0023886439117963777,0.1030399596467107,100,52.47492172342946,957,24
26,120000.0,MORTGAGE,8.0,EDUCATION,B,25000.0,9.76,0,0.21,Employed,URBAN,,2460.0,-0.0057069867053108425,0.02054852202595342,100,40.85159173005775,344,26
34,150000.0,MORTGAGE,14.0,VENTURE,E,25000.0,16.7,0,0.17,self_emp,Urban,572.0,6060.0,0.004814541058131409,0.0756807990673305,100,61.65811129293514,672,34
27,75000.0,RENT,,HOMEIMPROVEMENT,B,20000.0,,0,0.27,self_emp,Rural,717.0,1500.0,0.01568146705571757,-0.06963161722763143,100,66.93006313183777,343,27
27,113004.0,MORTGAGE,11.0,VENTURE,A,,8.94,0,0.13,Employed,Rural,503.0,6300.0,-0.002117771292678772,-0.011368478635017868,100,40.52859281006727,332,27
22,21996.0,RENT,6.0,DEBTCONSOLIDATION,C,2400.0,12.53,0,0.11,employed,RURAL,664.0,8040.0,-0.025627678618611982,0.045969892903034236,100,33.9690488247638,505,22
27,157500.0,OWN,6.0,MEDICAL,C,25000.0,12.87,0,0.16,employed,RURAL,749.0,8100.0,-0.01564183402338887,0.040676693759770045,100,84.97847491411552,103,27
27,50000.0,OWN,8.0,EDUCATION,D,,14.61,0,0.09,employed,Rural,,3840.0,0.0029796155616445643,-0.002140408911074576,100,57.60692437111086,981,27
23,76500.0,MORTGAGE,2.0,EDUCATION,A,,7.51,0,0.06,self_emp,URBAN,841.0,9960.0,-0.014747960267817682,0.06961555364847045,100,66.70212720451502,165,23
27,50004.0,OWN,5.0,MEDICAL,B,10200.0,10.37,0,0.2,self_emp,Rural,,4080.0,0.00012341950638256982,0.005685009169126357,100,71.33252942615788,162,27
34,35100.0,MORTGAGE,16.0,PERSONAL,C,9000.0,13.47,0,0.26,self_emp,Urban,767.0,9540.0,-0.024493672457464612,0.03485215119278392,100,44.46107745230976,85,34
27,102000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,,11.26,0,0.07,Employed,Urban,,6900.0,-0.003797257893254545,-0.0030447660962930907,100,36.66684227870341,218,27
36,117000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,C,20400.0,13.06,0,0.17,Self-employed,Urban,,38220.0,-0.011648085578602693,0.0025130783257944368,100,92.94041996488015,356,36
37,60000.0,RENT,0.0,DEBTCONSOLIDATION,B,15000.0,12.42,0,0.25,Employed,URBAN,586.0,1140.0,-0.008021844392180602,0.1466701496605525,100,19.560640489945147,434,37
31,26988.0,RENT,0.0,VENTURE,A,5800.0,6.62,0,0.21,Self-employed,URBAN,808.0,18180.0,0.004694802179923028,0.036462222523416785,100,32.40400971223949,930,31
21,85000.0,MORTGAGE,,EDUCATION,B,,10.99,0,0.29,employed,Rural,690.0,7560.0,0.011965267866828838,0.09543619247129013,100,51.068385004382385,393,21
31,117516.0,MORTGAGE,3.0,MEDICAL,C,21000.0,13.49,0,0.18,employed,Rural,550.0,5940.0,-0.0036442685161106286,-0.06714099319227738,100,40.090205256096255,978,31
22,32000.0,MORTGAGE,0.0,EDUCATION,A,1700.0,7.9,0,0.05,employed,URBAN,570.0,8700.0,-0.004142050011578987,0.001158135073480372,100,76.80005531665674,295,22
25,79000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,9000.0,6.76,0,0.11,Self-employed,URBAN,,10980.0,-0.012887418956196781,-0.04546055569632349,100,36.935455257801244,387,25
23,,RENT,0.0,PERSONAL,C,3200.0,13.49,0,0.1,Employed,Rural,709.0,4680.0,-0.016455544528933372,-0.037612737053045214,100,40.73684777614491,626,23
40,70000.0,MORTGAGE,6.0,EDUCATION,A,18000.0,7.9,0,0.26,Employed,Rural,855.0,5220.0,0.016319910071126292,-0.02467571949547937,100,12.419836638693083,380,40
37,44000.0,RENT,14.0,EDUCATION,A,1000.0,5.42,0,0.02,Employed,Urban,649.0,18240.0,-0.006904210353634581,-0.022963880995392427,100,85.19196171586427,642,37
35,75000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000.0,5.79,0,0.12,Employed,URBAN,526.0,6180.0,-0.02941628471763763,0.10142146614129105,100,54.12582378131942,893,35
22,54996.0,RENT,6.0,VENTURE,A,,8.32,0,0.22,Self-employed,RURAL,547.0,6060.0,-0.015904145367608216,-0.039234271674889784,100,79.36029809357133,707,22
29,,MORTGAGE,,HOMEIMPROVEMENT,C,16000.0,12.84,0,0.2,self_emp,URBAN,825.0,5400.0,-0.000483536552370048,0.02024457796750913,100,10.155970999903696,489,29
23,95000.0,RENT,6.0,DEBTCONSOLIDATION,B,12000.0,,0,0.13,Self-employed,RURAL,712.0,4440.0,0.0005588563769205454,0.016868379236556368,100,92.08302408099802,963,23
27,35004.0,RENT,7.0,MEDICAL,B,,10.75,0,0.14,Employed,Rural,546.0,1980.0,-0.000407260787451847,-0.028863187520802414,100,34.460534971658994,633,27
22,42000.0,RENT,1.0,EDUCATION,B,10000.0,12.42,0,0.24,employed,Urban,846.0,3180.0,-0.003727103046197492,-0.081401584568016,100,37.37416905569876,998,22
22,,RENT,2.0,DEBTCONSOLIDATION,B,3600.0,10.99,0,0.12,employed,RURAL,,1560.0,-0.014558961215399863,-0.002527012972510321,100,90.90485010491267,491,22
29,38000.0,RENT,,MEDICAL,C,2000.0,12.87,0,0.05,Self-employed,URBAN,849.0,4980.0,0.01018924589135694,-0.03230651105497947,100,26.290618689425195,657,29
22,30000.0,RENT,0.0,EDUCATION,B,5000.0,10.33,0,0.17,Employed,URBAN,896.0,95820.0,0.01813673083795204,0.06398898830329107,100,8.89562806460652,703,22
29,48000.0,MORTGAGE,,HOMEIMPROVEMENT,A,5000.0,5.99,0,0.1,Employed,URBAN,565.0,5280.0,-0.0023799132730600637,0.028728895042510607,100,0.11080262304651312,643,29
28,,MORTGAGE,1.0,EDUCATION,A,10000.0,6.92,0,0.21,self_emp,Rural,884.0,5940.0,-0.0012960994528368533,0.006740918245085351,100,43.82944846219564,583,28
24,24000.0,OWN,4.0,VENTURE,B,6400.0,8.88,0,0.27,Employed,RURAL,890.0,3900.0,0.005004271790888934,-0.018035564626503645,100,56.857340162738424,95,24
30,66888.0,MORTGAGE,6.0,PERSONAL,C,15000.0,12.23,0,0.22,employed,URBAN,502.0,11700.0,0.014932415594721044,0.08665143117393553,100,27.033800313214673,778,30
35,45996.0,MORTGAGE,0.0,VENTURE,D,15000.0,14.42,0,0.33,self_emp,Rural,684.0,3300.0,-0.004862966105045472,-0.057723642042708995,100,25.974965109881644,115,35
28,,RENT,0.0,DEBTCONSOLIDATION,C,15000.0,12.61,0,0.27,self_emp,URBAN,588.0,10920.0,0.006926513169503377,-0.02482980319692001,100,35.678504539797416,867,28
28,70000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000.0,8.49,0,0.11,self_emp,URBAN,661.0,19320.0,-0.008228192655243886,-0.02261840423192328,100,26.308510295341,988,28
32,101000.0,RENT,0.0,DEBTCONSOLIDATION,D,15000.0,17.58,1,0.15,Self-employed,RURAL,841.0,3420.0,1.0032984899026551,0.964948030669348,0,85.84384045522442,55,32
23,149981.0,MORTGAGE,7.0,MEDICAL,C,25000.0,12.98,0,0.17,Self-employed,Rural,777.0,17220.0,-0.005251447220182178,-0.03423050123271464,100,86.04782496055124,641,23
32,140000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,18000.0,6.17,0,0.13,self_emp,URBAN,550.0,1920.0,0.006161612305147948,-0.03325733031480761,100,47.75774486299732,781,32
27,65000.0,RENT,,EDUCATION,A,8400.0,6.99,0,0.13,employed,Urban,,5400.0,0.008484396464540668,0.008632235108497033,100,81.68399123638508,280,27
29,70000.0,RENT,13.0,PERSONAL,D,16000.0,14.42,0,0.23,self_emp,RURAL,,3480.0,-0.0034110352791670564,-0.048996274034496856,100,79.78943208261093,790,29
25,78000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000.0,5.79,0,0.13,employed,URBAN,600.0,12060.0,0.02199190148394691,0.013880566135635035,100,58.37132072726439,475,25
24,72000.0,MORTGAGE,5.0,MEDICAL,A,11200.0,7.29,0,0.16,self_emp,RURAL,782.0,2100.0,-0.030557089491442008,0.0019193389357915252,100,89.46106966482202,545,24
23,113000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000.0,7.66,0,0.11,self_emp,Rural,765.0,5700.0,-0.004691712569993284,0.036271125603153466,100,51.678890733446934,538,23
23,65000.0,MORTGAGE,3.0,VENTURE,A,7000.0,7.9,0,0.11,self_emp,RURAL,755.0,8580.0,0.00795249167367278,-0.0020460866097514407,100,27.049080197404905,172,23
23,72000.0,RENT,7.0,EDUCATION,C,7000.0,13.11,0,0.1,employed,Rural,751.0,4980.0,-0.004511853151981306,-0.016071239116573457,100,14.727940395646666,387,23
28,81120.0,RENT,0.0,PERSONAL,A,8350.0,7.49,0,0.1,employed,Urban,762.0,9420.0,0.010989699958191376,0.0877359619802849,100,55.270570855462445,60,28
23,75000.0,MORTGAGE,,VENTURE,B,5000.0,11.12,0,0.07,Employed,URBAN,783.0,3420.0,0.005580993724067077,-0.033072855187881264,100,29.603001981794975,990,23
22,32400.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5500.0,,0,0.17,self_emp,Urban,753.0,6300.0,-0.010000904614700603,-0.01360862778579549,100,26.421578615303975,102,22
23,57000.0,OWN,7.0,EDUCATION,B,4200.0,10.51,0,0.07,self_emp,URBAN,645.0,8460.0,-0.0014037333561142493,-0.020490834768806514,100,10.578623436071922,650,23
33,65000.0,MORTGAGE,4.0,VENTURE,A,15000.0,7.51,0,0.23,employed,URBAN,625.0,7140.0,-0.007755334442754006,0.019890169488292142,100,3.447271989165568,902,33
26,54011.0,RENT,10.0,EDUCATION,D,9500.0,16.29,0,0.18,Self-employed,Rural,765.0,6840.0,0.0018475864685366969,0.11275781472565466,100,78.33538225692199,273,26
22,38004.0,OWN,0.0,VENTURE,D,3000.0,,0,0.08,employed,Rural,891.0,11220.0,-0.0027230575099041125,0.009433578633672371,100,21.37828075943322,398,22
22,40000.0,RENT,4.0,EDUCATION,C,10000.0,14.27,0,0.25,employed,Rural,775.0,7320.0,-0.0015222325467982392,-0.06564293042260223,100,75.96756923982174,354,22
21,35550.0,RENT,3.0,PERSONAL,C,,,0,0.14,Self-employed,Urban,584.0,16200.0,0.02050940379798099,-0.009389220380953613,100,82.29994802102777,632,21
22,78000.0,RENT,4.0,VENTURE,E,3000.0,16.32,0,0.04,Self-employed,URBAN,582.0,11880.0,-0.003604852267072046,0.08520421445625243,100,79.25559220991167,750,22
32,250000.0,MORTGAGE,9.0,VENTURE,D,25000.0,14.59,0,0.1,self_emp,URBAN,840.0,32520.0,-0.019344330876171902,0.033099499898197236,100,87.285582006679,966,32
26,78000.0,RENT,6.0,EDUCATION,C,18000.0,13.49,0,0.23,employed,URBAN,579.0,1740.0,0.010079559018020082,0.050667320254599614,100,98.58884762824421,338,26
22,55000.0,MORTGAGE,6.0,VENTURE,B,12000.0,9.99,0,0.22,Self-employed,Urban,,24000.0,-0.01978940173796826,-0.03543998129351599,100,27.95947006101396,454,22
44,65000.0,RENT,16.0,MEDICAL,A,2000.0,7.9,0,0.03,Self-employed,Urban,508.0,9480.0,-0.0070089962120806724,0.09559941190987406,100,93.4298089897932,274,44
41,35000.0,MORTGAGE,18.0,VENTURE,C,1500.0,13.06,0,0.04,Employed,URBAN,,9840.0,0.004358105568465232,-0.08880242725633541,100,43.74400948560725,350,41
24,57000.0,RENT,8.0,MEDICAL,A,14400.0,7.49,0,0.25,employed,RURAL,880.0,6420.0,0.005242032612170667,0.016624869428084586,100,5.693199320709708,964,24
25,117014.0,MORTGAGE,5.0,VENTURE,A,8400.0,7.29,0,0.07,Employed,Rural,664.0,9420.0,-4.7237634527205215e-05,-0.10298250303841375,100,78.4916469305037,921,25
30,37200.0,OWN,0.0,VENTURE,A,10000.0,6.03,0,0.27,Employed,Urban,596.0,13920.0,-0.009385878730831845,0.0467782575420603,100,19.72978944727317,195,30
23,100000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7000.0,8.59,0,0.07,employed,Urban,572.0,11100.0,0.020495073181835365,0.06224427888677578,100,15.757940295213068,453,23
44,120000.0,MORTGAGE,6.0,VENTURE,A,4000.0,,0,0.03,employed,Urban,661.0,4980.0,-0.009686672777067142,-0.1087183722723555,100,15.14316589676542,238,44
22,50004.0,RENT,5.0,PERSONAL,D,5300.0,14.42,0,0.11,Employed,URBAN,,13260.0,0.0017650569006448242,-0.004425410026017015,100,80.89192879339613,883,22
31,94000.0,MORTGAGE,15.0,PERSONAL,A,3000.0,5.42,0,0.03,self_emp,RURAL,707.0,6000.0,0.00897197552273546,-0.016426065875010647,100,7.687783516158808,442,31
27,72000.0,MORTGAGE,9.0,PERSONAL,D,22000.0,,0,0.31,self_emp,Urban,691.0,14040.0,0.001148972134821585,0.07741743076587712,100,95.63439859237465,773,27
32,56000.0,MORTGAGE,,EDUCATION,B,3000.0,8.88,0,0.05,Self-employed,URBAN,532.0,5040.0,-0.026343182480089294,0.025646445762487636,100,44.807748943232326,557,32
24,60000.0,MORTGAGE,8.0,MEDICAL,A,13000.0,7.29,0,0.22,Self-employed,Rural,896.0,7080.0,-0.008333390725422532,-0.0797309806723933,100,50.411004386106065,742,24
45,24000.0,MORTGAGE,,VENTURE,C,4000.0,13.49,0,0.17,Employed,Rural,511.0,11400.0,0.0074463304659899724,-0.06033424428871295,100,67.04502771851814,950,45
24,25000.0,RENT,,PERSONAL,C,1600.0,12.53,0,0.06,Employed,RURAL,751.0,16980.0,0.006546682250719292,0.008002748106663888,100,86.1665985241535,596,24
28,42000.0,RENT,4.0,VENTURE,C,6000.0,11.78,0,0.14,employed,RURAL,530.0,9000.0,-0.009516528236172116,-0.040295445226489826,100,67.25788883075845,576,28
29,67171.0,RENT,13.0,MEDICAL,A,1600.0,8.9,0,0.02,Self-employed,Urban,589.0,3120.0,-0.01578028582721122,0.03289862691310757,100,73.95263929694876,362,29
40,,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000.0,,0,0.12,Employed,RURAL,835.0,4200.0,0.0012657930672293053,0.08379625633416765,100,18.015308005863172,717,40
28,,OWN,1.0,VENTURE,C,15000.0,13.47,0,0.36,employed,URBAN,669.0,1380.0,-0.02906774048795815,-0.049133494701198537,100,38.409306978747225,123,28
31,110000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000.0,,0,0.05,Self-employed,Urban,623.0,8820.0,-0.011486742523377627,-0.04475307798792853,100,58.48097930109899,180,31
26,74004.0,RENT,10.0,DEBTCONSOLIDATION,D,25000.0,,1,0.34,self_emp,Rural,,10380.0,1.0144506732887377,0.9372870537107874,0,27.069311173169286,513,26
27,69790.0,RENT,6.0,EDUCATION,B,18000.0,10.25,0,0.26,Employed,Rural,576.0,3300.0,0.004872493587651452,0.0026113739932443233,100,97.49822518998477,734,27
39,52273.0,RENT,3.0,EDUCATION,B,5000.0,,0,0.1,employed,Rural,826.0,4440.0,0.003073363144812564,0.0010790741490946006,100,11.818597216122296,484,39
27,140004.0,MORTGAGE,11.0,VENTURE,A,9800.0,5.42,0,0.07,self_emp,Urban,627.0,11520.0,-0.01950170784524399,0.04488426436486204,100,11.227834815649162,173,27
25,42000.0,RENT,1.0,DEBTCONSOLIDATION,B,6000.0,,0,0.14,employed,RURAL,,5520.0,-0.007406672366491165,0.019648580654840937,100,22.91501988344853,102,25
28,63000.0,RENT,10.0,VENTURE,D,8000.0,16.29,0,0.13,employed,RURAL,,3060.0,-0.0029516859796577615,-0.002935707584605739,100,75.39132652589838,968,28
27,45000.0,OWN,5.0,EDUCATION,C,15250.0,13.98,0,0.34,self_emp,RURAL,677.0,5940.0,-0.007194137495011889,0.0020457704242299716,100,3.6551288457150166,585,27
23,,RENT,0.0,PERSONAL,A,2000.0,,0,0.02,employed,Urban,754.0,2640.0,-0.0035024333490786437,0.004275605823855663,100,98.7865778603582,489,23
22,70000.0,OWN,,VENTURE,A,,5.42,0,0.02,self_emp,Urban,511.0,5520.0,0.012992244243462943,-0.002890201139552263,100,98.77294465264839,958,22
23,28000.0,MORTGAGE,5.0,MEDICAL,A,2500.0,5.99,0,0.09,Self-employed,Urban,619.0,11520.0,-0.003409391805567655,-0.06015353194321132,100,40.12032742781797,417,23
36,87000.0,RENT,5.0,MEDICAL,C,5000.0,13.98,0,0.06,Self-employed,Urban,,10680.0,0.007395312866837513,0.007113857427981119,100,20.391733947244827,933,36
35,,RENT,13.0,MEDICAL,C,4000.0,13.35,0,0.11,self_emp,RURAL,,7440.0,-0.007377225877568429,0.003599134019892789,100,82.27319511953361,305,35
23,80000.0,MORTGAGE,3.0,EDUCATION,D,25000.0,,0,0.31,self_emp,Urban,802.0,10140.0,0.0005559214655174745,0.0007457224777704483,100,3.5807297807483374,582,23
22,70000.0,MORTGAGE,4.0,VENTURE,B,13750.0,10.75,0,0.2,self_emp,RURAL,829.0,9060.0,-0.0034496206749366548,0.04922368535328782,100,98.68976711763379,145,22
28,62496.0,RENT,4.0,EDUCATION,A,12000.0,6.91,0,0.19,Employed,URBAN,776.0,2040.0,-0.0031334090934713394,-0.0702305835577675,100,94.05629598651294,246,28
26,,RENT,3.0,HOMEIMPROVEMENT,C,18000.0,13.85,0,0.22,Self-employed,URBAN,,3120.0,-0.00664853987102495,0.08846245738605843,100,57.04172989390586,791,26
21,20000.0,RENT,2.0,MEDICAL,C,2500.0,13.79,0,0.13,employed,RURAL,897.0,4380.0,-0.010708302602147548,-0.10924897655942617,100,48.08963788115984,677,21
40,132000.0,RENT,18.0,EDUCATION,C,11200.0,12.68,0,0.08,employed,URBAN,668.0,3840.0,0.006091429242105775,0.07253978476462947,100,55.06447534677762,66,40
26,127000.0,MORTGAGE,,DEBTCONSOLIDATION,C,4900.0,,0,0.04,Self-employed,URBAN,512.0,3540.0,-0.0033780411896225443,0.010041849868814148,100,1.8440926422570558,338,26
22,,RENT,0.0,EDUCATION,C,,14.22,0,0.1,Employed,RURAL,896.0,3420.0,0.006190189801473732,-0.026202178615809587,100,73.76826919922065,486,22
26,263000.0,MORTGAGE,0.0,EDUCATION,B,,,1,0.04,employed,Urban,710.0,8520.0,0.9888837266951885,0.8764181815620772,0,49.643598432784856,348,26
26,74000.0,MORTGAGE,10.0,EDUCATION,B,4475.0,9.99,0,0.06,Employed,RURAL,678.0,4740.0,-0.0022118302784676623,-0.008183852892527928,100,46.15435588271707,767,26
23,72000.0,RENT,3.0,MEDICAL,A,,7.88,0,0.15,employed,Rural,,5460.0,-0.0012786703681621076,0.009745902677758184,100,29.25678022346879,214,23
23,200000.0,MORTGAGE,,EDUCATION,A,5000.0,7.43,0,0.03,self_emp,Rural,,11460.0,0.0075436872593221,0.07227986943072022,100,69.99507724779798,897,23
26,54000.0,MORTGAGE,10.0,MEDICAL,A,8500.0,5.42,1,0.16,self_emp,URBAN,,5820.0,0.9956949071040764,0.9536707099607498,0,61.443420376461624,619,26
39,40000.0,RENT,,PERSONAL,D,6000.0,,0,0.15,Employed,Rural,523.0,3180.0,0.007467422428108753,0.015982701242237805,100,38.8092599090059,810,39
29,50004.0,MORTGAGE,1.0,HOMEIMPROVEMENT,C,1500.0,13.11,0,0.03,self_emp,URBAN,605.0,5100.0,0.0037494400855969463,0.01750568961576751,100,31.424194199127154,367,29
